[ 2026-03-27 18:41:40 | node_4 | INFO ] 🧩 Model added for round 97 (3/10) from ['node_1']
[ 2026-03-27 18:41:42 | node_9 | INFO ] 🧩 Model added for round 97 (5/10) from ['node_2']
[ 2026-03-27 18:41:42 | node_8 | INFO ] 📤 Sending model to 6 direct neighbors: ['node_1', 'node_2', 'node_4', 'node_5', 'node_7', 'node_9']
[ 2026-03-27 18:41:42 | node_7 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9']
[ 2026-03-27 18:41:43 | node_2 | INFO ] 🧩 Model added for round 97 (5/9) from ['node_5']
[ 2026-03-27 18:41:43 | node_1 | INFO ] 🧩 Model added for round 97 (6/10) from ['node_8']
[ 2026-03-27 18:41:43 | node | INFO ] 🧩 Model added for round 97 (5/8) from ['node_7']
[ 2026-03-27 18:41:43 | node_3 | INFO ] 🧩 Model added for round 97 (5/9) from ['node_5']
[ 2026-03-27 18:41:43 | node_2 | INFO ] 🧩 Model added for round 97 (6/9) from ['node_8']
[ 2026-03-27 18:41:43 | node_1 | INFO ] 🧩 Model added for round 97 (7/10) from ['node_7']
[ 2026-03-27 18:41:43 | node_4 | INFO ] 🧩 Model added for round 97 (6/10) from ['node_5']
[ 2026-03-27 18:41:43 | node_4 | INFO ] 🧩 Model added for round 97 (7/10) from ['node_8']
[ 2026-03-27 18:41:43 | node_3 | INFO ] 🧩 Model added for round 97 (6/9) from ['node_7']
[ 2026-03-27 18:41:43 | node_5 | INFO ] 🧩 Model added for round 97 (5/9) from ['node_8']
[ 2026-03-27 18:41:43 | node_4 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 18:41:43 | node_6 | INFO ] 🧩 Model added for round 97 (6/9) from ['node_5']
[ 2026-03-27 18:41:43 | node_4 | INFO ] 🧩 Model added for round 97 (8/10) from ['node_7']
[ 2026-03-27 18:41:43 | node | INFO ] 🧩 Model added for round 97 (6/8) from ['node_4']
[ 2026-03-27 18:41:44 | node_7 | INFO ] 🧩 Model added for round 97 (5/9) from ['node_8']
[ 2026-03-27 18:41:44 | node_7 | INFO ] 🧩 Model added for round 97 (6/9) from ['node_5']
[ 2026-03-27 18:41:44 | node_1 | INFO ] 🧩 Model added for round 97 (8/10) from ['node_4']
[ 2026-03-27 18:41:44 | node_5 | INFO ] 🧩 Model added for round 97 (6/9) from ['node_7']
[ 2026-03-27 18:41:44 | node_6 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_9']
[ 2026-03-27 18:41:44 | node_9 | INFO ] 🧩 Model added for round 97 (6/10) from ['node_8']
[ 2026-03-27 18:41:44 | node | INFO ] 🧩 Model added for round 97 (7/8) from ['node_6']
[ 2026-03-27 18:41:44 | node_2 | INFO ] 🧩 Model added for round 97 (7/9) from ['node_4']
[ 2026-03-27 18:41:44 | node_8 | INFO ] 🧩 Model added for round 97 (4/7) from ['node_5']
[ 2026-03-27 18:41:44 | node_6 | INFO ] 🧩 Model added for round 97 (7/9) from ['node_7']
[ 2026-03-27 18:41:44 | node_1 | INFO ] 🧩 Model added for round 97 (9/10) from ['node_6']
[ 2026-03-27 18:41:44 | node_3 | INFO ] 🧩 Model added for round 97 (7/9) from ['node_4']
[ 2026-03-27 18:41:44 | node_9 | INFO ] 🧩 Model added for round 97 (7/10) from ['node_5']
[ 2026-03-27 18:41:44 | node_8 | INFO ] 🧩 Model added for round 97 (5/7) from ['node_7']
[ 2026-03-27 18:41:45 | node_5 | INFO ] 🧩 Model added for round 97 (7/9) from ['node_4']
[ 2026-03-27 18:41:45 | node_9 | INFO ] 🧩 Model added for round 97 (8/10) from ['node_7']
[ 2026-03-27 18:41:45 | node_2 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_6']
[ 2026-03-27 18:41:45 | node_9 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8']
[ 2026-03-27 18:41:45 | node | INFO ] 🧩 Model added for round 97 (8/8) from ['node_9']
[ 2026-03-27 18:41:45 | node_3 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_6']
[ 2026-03-27 18:41:45 | node_6 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_4']
[ 2026-03-27 18:41:45 | node_1 | INFO ] 🧩 Model added for round 97 (10/10) from ['node_9']
[ 2026-03-27 18:41:45 | node_4 | INFO ] 🧩 Model added for round 97 (9/10) from ['node_6']
[ 2026-03-27 18:41:45 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:41:45 | node_7 | INFO ] 🧩 Model added for round 97 (7/9) from ['node_4']
[ 2026-03-27 18:41:45 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:41:45 | node_2 | INFO ] 🧩 Model added for round 97 (9/9) from ['node_9']
[ 2026-03-27 18:41:45 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:41:46 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:41:46 | node_5 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_6']
[ 2026-03-27 18:41:46 | node_8 | INFO ] 🧩 Model added for round 97 (6/7) from ['node_4']
[ 2026-03-27 18:41:46 | node_3 | INFO ] 🧩 Model added for round 97 (9/9) from ['node_9']
[ 2026-03-27 18:41:46 | node_7 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_6']
[ 2026-03-27 18:41:46 | node_9 | INFO ] 🧩 Model added for round 97 (9/10) from ['node_4']
[ 2026-03-27 18:41:46 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:41:46 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:41:46 | node_4 | INFO ] 🧩 Model added for round 97 (10/10) from ['node_9']
[ 2026-03-27 18:41:46 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:41:46 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:41:46 | node_9 | INFO ] 🧩 Model added for round 97 (10/10) from ['node_6']
[ 2026-03-27 18:41:46 | node_5 | INFO ] 🧩 Model added for round 97 (9/9) from ['node_9']
[ 2026-03-27 18:41:47 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:41:47 | node_5 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:41:47 | node_6 | INFO ] 🧩 Model added for round 97 (9/9) from ['node_9']
[ 2026-03-27 18:41:47 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:41:47 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:41:47 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:41:47 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:41:47 | node_7 | INFO ] 🧩 Model added for round 97 (9/9) from ['node_9']
[ 2026-03-27 18:41:47 | node_8 | INFO ] 🧩 Model added for round 97 (7/7) from ['node_9']
[ 2026-03-27 18:41:48 | node_7 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:41:48 | node_8 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:41:48 | node_9 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 18:41:48 | node_8 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:41:48 | node_7 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:41:48 | node_9 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 18:41:59 | node | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:41:59 | node | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:41:59 | node_1 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:41:59 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:41:59 | node_2 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:41:59 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:41:59 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 2.855982542037964, 'test_acc': 0.6800804734230042, 'test_precision': 0.2547700107097626, 'test_recall': 0.17534863948822021, 'test_f1': 0.2066860944032669, 'communication_cost': 26343772}
[ 2026-03-27 18:41:59 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:41:59 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.7621659636497498, 'test_acc': 0.9270216822624207, 'test_precision': 0.5013121962547302, 'test_recall': 0.47603490948677063, 'test_f1': 0.48731914162635803, 'communication_cost': 33870564}
[ 2026-03-27 18:41:59 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:41:59 | node_3 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:41:59 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:00 | node_4 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:00 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:00 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.601364254951477, 'test_acc': 0.8676099181175232, 'test_precision': 0.4044341444969177, 'test_recall': 0.3685733675956726, 'test_f1': 0.3837956488132477, 'communication_cost': 30107168}
[ 2026-03-27 18:42:00 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:00 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 6.104896068572998, 'test_acc': 0.5185185074806213, 'test_precision': 0.3007936477661133, 'test_recall': 0.15969231724739075, 'test_f1': 0.19887547194957733, 'communication_cost': 30107168}
[ 2026-03-27 18:42:00 | node | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 18:42:00 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:00 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:00 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:00 | node_6 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:00 | node_6 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:00 | node_1 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 18:42:00 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:00 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:00 | node_6 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.930593729019165, 'test_acc': 0.7734806537628174, 'test_precision': 0.20152592658996582, 'test_recall': 0.16516909003257751, 'test_f1': 0.18098898231983185, 'communication_cost': 30107168}
[ 2026-03-27 18:42:00 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:00 | node_2 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 18:42:00 | node_5 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:00 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:00 | node_5 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:00 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:00 | node_3 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 18:42:00 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:00 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:00 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 4.188352584838867, 'test_acc': 0.6740310192108154, 'test_precision': 0.27241042256355286, 'test_recall': 0.19549472630023956, 'test_f1': 0.21684688329696655, 'communication_cost': 33870564}
[ 2026-03-27 18:42:00 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:00 | node_8 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:01 | node_8 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:01 | node_7 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:01 | node_6 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 18:42:01 | node_7 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:01 | node_6 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:01 | node_8 | INFO ] 📈 Evaluated. Results: {'test_loss': 7.422184467315674, 'test_acc': 0.8444444537162781, 'test_precision': 0.5714285969734192, 'test_recall': 0.523809552192688, 'test_f1': 0.5428571701049805, 'communication_cost': 22580376}
[ 2026-03-27 18:42:01 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:01 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:01 | node_2 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:01 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:01 | node_9 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-03-27 18:42:01 | node_2 | INFO ] ✅ [FORCE] Local model added for round 98. (1/9)
[ 2026-03-27 18:42:01 | node_9 | INFO ] 🔬 Evaluating...
[ 2026-03-27 18:42:01 | node_7 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.6637777090072632, 'test_acc': 0.8754863739013672, 'test_precision': 0.43345049023628235, 'test_recall': 0.41383135318756104, 'test_f1': 0.4202093482017517, 'communication_cost': 30107168}
[ 2026-03-27 18:42:01 | node_5 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.8361897468566895, 'test_acc': 0.9040908813476562, 'test_precision': 0.2942991256713867, 'test_recall': 0.27896514534950256, 'test_f1': 0.284266859292984, 'communication_cost': 30107168}
[ 2026-03-27 18:42:01 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:01 | node_5 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:01 | node | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:01 | node_1 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:01 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:01 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:01 | node | INFO ] ✅ [FORCE] Local model added for round 98. (1/8)
[ 2026-03-27 18:42:01 | node_1 | INFO ] ✅ [FORCE] Local model added for round 98. (1/10)
[ 2026-03-27 18:42:01 | node_4 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 18:42:01 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:01 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:01 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 1.5738052129745483, 'test_acc': 0.8698501586914062, 'test_precision': 0.38780689239501953, 'test_recall': 0.3497684895992279, 'test_f1': 0.36202293634414673, 'communication_cost': 33870564}
[ 2026-03-27 18:42:01 | node_8 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 18:42:01 | node_8 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:01 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-27 18:42:01 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:02 | node_7 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 18:42:02 | node_7 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:02 | node_3 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:02 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:02 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:02 | node_3 | INFO ] ✅ [FORCE] Local model added for round 98. (1/9)
[ 2026-03-27 18:42:02 | node_5 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 18:42:02 | node_5 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:02 | node_5 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:02 | node_9 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-27 18:42:02 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 10
[ 2026-03-27 18:42:02 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 18:42:03 | node_5 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:03 | node_5 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:03 | node_5 | INFO ] ✅ [FORCE] Local model added for round 98. (1/9)
[ 2026-03-27 18:42:03 | node_7 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:03 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:03 | node_8 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:03 | node_7 | INFO ] ✅ [FORCE] Local model added for round 98. (1/9)
[ 2026-03-27 18:42:04 | node_8 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:04 | node_8 | INFO ] ✅ [FORCE] Local model added for round 98. (1/7)
[ 2026-03-27 18:42:04 | node_4 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:04 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:04 | node_4 | INFO ] ✅ [FORCE] Local model added for round 98. (1/10)
[ 2026-03-27 18:42:05 | node_6 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:05 | node_6 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:05 | node_6 | INFO ] ✅ [FORCE] Local model added for round 98. (1/9)
[ 2026-03-27 18:42:06 | node_9 | INFO ] 🎓 Training step done.
[ 2026-03-27 18:42:06 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 18:42:06 | node_9 | INFO ] ✅ [FORCE] Local model added for round 98. (1/10)
[ 2026-03-27 18:42:06 | node_2 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9']
[ 2026-03-27 18:42:06 | node | INFO ] 🧩 Model added for round 98 (2/8) from ['node_2']
[ 2026-03-27 18:42:06 | node_1 | INFO ] 🧩 Model added for round 98 (2/10) from ['node_2']
[ 2026-03-27 18:42:06 | node | INFO ] 📤 Sending model to 7 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4', 'node_6', 'node_7', 'node_9']
[ 2026-03-27 18:42:06 | node_1 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 18:42:06 | node_1 | INFO ] 🧩 Model added for round 98 (3/10) from ['node']
[ 2026-03-27 18:42:06 | node | INFO ] 🧩 Model added for round 98 (3/8) from ['node_1']
[ 2026-03-27 18:42:07 | node_3 | INFO ] 🧩 Model added for round 98 (2/9) from ['node_2']
[ 2026-03-27 18:42:07 | node_2 | INFO ] 🧩 Model added for round 98 (2/9) from ['node_1']
[ 2026-03-27 18:42:07 | node_3 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_7', 'node_9']
[ 2026-03-27 18:42:07 | node_2 | INFO ] 🧩 Model added for round 98 (3/9) from ['node']
[ 2026-03-27 18:42:07 | node | INFO ] 🧩 Model added for round 98 (4/8) from ['node_3']
[ 2026-03-27 18:42:07 | node_4 | INFO ] 🧩 Model added for round 98 (2/10) from ['node_2']
[ 2026-03-27 18:42:07 | node_3 | INFO ] 🧩 Model added for round 98 (3/9) from ['node_1']
[ 2026-03-27 18:42:07 | node_3 | INFO ] 🧩 Model added for round 98 (4/9) from ['node']
[ 2026-03-27 18:42:07 | node_1 | INFO ] 🧩 Model added for round 98 (4/10) from ['node_3']
[ 2026-03-27 18:42:07 | node_5 | INFO ] 🧩 Model added for round 98 (2/9) from ['node_2']
[ 2026-03-27 18:42:07 | node_4 | INFO ] 🧩 Model added for round 98 (3/10) from ['node_1']
[ 2026-03-27 18:42:07 | node_4 | INFO ] 🧩 Model added for round 98 (4/10) from ['node']
[ 2026-03-27 18:42:07 | node_2 | INFO ] 🧩 Model added for round 98 (4/9) from ['node_3']
[ 2026-03-27 18:42:07 | node_6 | INFO ] 🧩 Model added for round 98 (2/9) from ['node_2']
[ 2026-03-27 18:42:08 | node_4 | INFO ] 🧩 Model added for round 98 (5/10) from ['node_3']
[ 2026-03-27 18:42:08 | node_6 | INFO ] 🧩 Model added for round 98 (3/9) from ['node']
[ 2026-03-27 18:42:08 | node_5 | INFO ] 🧩 Model added for round 98 (3/9) from ['node_1']
[ 2026-03-27 18:42:08 | node_8 | INFO ] 🧩 Model added for round 98 (2/7) from ['node_2']
[ 2026-03-27 18:42:08 | node_7 | INFO ] 🧩 Model added for round 98 (2/9) from ['node']
[ 2026-03-27 18:42:08 | node_5 | INFO ] 🧩 Model added for round 98 (4/9) from ['node_3']
[ 2026-03-27 18:42:08 | node_6 | INFO ] 🧩 Model added for round 98 (4/9) from ['node_1']
[ 2026-03-27 18:42:08 | node_9 | INFO ] 🧩 Model added for round 98 (2/10) from ['node_2']
[ 2026-03-27 18:42:08 | node_6 | INFO ] 🧩 Model added for round 98 (5/9) from ['node_3']
[ 2026-03-27 18:42:08 | node_9 | INFO ] 🧩 Model added for round 98 (3/10) from ['node']
[ 2026-03-27 18:42:08 | node_7 | INFO ] 🧩 Model added for round 98 (3/9) from ['node_1']
[ 2026-03-27 18:42:08 | node_5 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 18:42:08 | node_7 | INFO ] 🧩 Model added for round 98 (4/9) from ['node_3']
[ 2026-03-27 18:42:08 | node_8 | INFO ] 🧩 Model added for round 98 (3/7) from ['node_1']
[ 2026-03-27 18:42:08 | node_1 | INFO ] 🧩 Model added for round 98 (5/10) from ['node_5']
[ 2026-03-27 18:42:09 | node_7 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9']
[ 2026-03-27 18:42:09 | node_8 | INFO ] 📤 Sending model to 6 direct neighbors: ['node_1', 'node_2', 'node_4', 'node_5', 'node_7', 'node_9']
[ 2026-03-27 18:42:09 | node_9 | INFO ] 🧩 Model added for round 98 (4/10) from ['node_3']
[ 2026-03-27 18:42:09 | node_9 | INFO ] 🧩 Model added for round 98 (5/10) from ['node_1']
[ 2026-03-27 18:42:09 | node_1 | INFO ] 🧩 Model added for round 98 (6/10) from ['node_8']
[ 2026-03-27 18:42:09 | node | INFO ] 🧩 Model added for round 98 (5/8) from ['node_7']
[ 2026-03-27 18:42:09 | node_2 | INFO ] 🧩 Model added for round 98 (5/9) from ['node_5']
[ 2026-03-27 18:42:09 | node_1 | INFO ] 🧩 Model added for round 98 (7/10) from ['node_7']
[ 2026-03-27 18:42:09 | node_2 | INFO ] 🧩 Model added for round 98 (6/9) from ['node_8']
[ 2026-03-27 18:42:09 | node_3 | INFO ] 🧩 Model added for round 98 (5/9) from ['node_5']
[ 2026-03-27 18:42:09 | node_4 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 18:42:09 | node_3 | INFO ] 🧩 Model added for round 98 (6/9) from ['node_7']
[ 2026-03-27 18:42:09 | node | INFO ] 🧩 Model added for round 98 (6/8) from ['node_4']
[ 2026-03-27 18:42:09 | node_4 | INFO ] 🧩 Model added for round 98 (6/10) from ['node_8']
[ 2026-03-27 18:42:09 | node_4 | INFO ] 🧩 Model added for round 98 (7/10) from ['node_5']
[ 2026-03-27 18:42:10 | node_4 | INFO ] 🧩 Model added for round 98 (8/10) from ['node_7']
[ 2026-03-27 18:42:10 | node_1 | INFO ] 🧩 Model added for round 98 (8/10) from ['node_4']
[ 2026-03-27 18:42:10 | node_6 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_9']
[ 2026-03-27 18:42:10 | node_5 | INFO ] 🧩 Model added for round 98 (5/9) from ['node_8']
[ 2026-03-27 18:42:10 | node_6 | INFO ] 🧩 Model added for round 98 (6/9) from ['node_5']
[ 2026-03-27 18:42:10 | node | INFO ] 🧩 Model added for round 98 (7/8) from ['node_6']
