[ 2026-03-27 10:41:15 | None | INFO ] Created experiment folder: /home/hoap/p2pfl/experiments/p2pfl_MNIST_DirichletPartitionStrategy_DFedAdp_no_adaptive_model_build_fn_20260327_104115 and copied ablation_mnist_02_no_adaptive.yaml
[ 2026-03-27 10:41:32 | node_7 | INFO ] 🔍 Neighbors found: ['node', 'node_2', 'node_3', 'node_5', 'node_6', 'node_8', 'node_9'] | Degree: 7
[ 2026-03-27 10:41:32 | node_8 | INFO ] 🔍 Neighbors found: ['node', 'node_1', 'node_2', 'node_3', 'node_5', 'node_7', 'node_9'] | Degree: 7
[ 2026-03-27 10:41:32 | node_6 | INFO ] ⏳ Waiting initialization.
[ 2026-03-27 10:41:32 | node_7 | INFO ] ⏳ Waiting initialization.
[ 2026-03-27 10:41:32 | node_9 | INFO ] 🔍 Neighbors found: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8'] | Degree: 9
[ 2026-03-27 10:41:32 | node_8 | INFO ] ⏳ Waiting initialization.
[ 2026-03-27 10:41:32 | node_9 | INFO ] ⏳ Waiting initialization.
[ 2026-03-27 10:41:32 | node | INFO ] 🔍 Neighbors found: ['node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9'] | Degree: 9
[ 2026-03-27 10:41:32 | node | INFO ] ⏳ Waiting initialization.
[ 2026-03-27 10:41:32 | node | INFO ] 🗣️ Gossiping model initialization.
[ 2026-03-27 10:41:33 | node_8 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-03-27 10:41:33 | node_9 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-03-27 10:41:34 | node_1 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-03-27 10:41:34 | node_4 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-03-27 10:41:34 | node_3 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-03-27 10:41:34 | node_7 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-03-27 10:41:35 | node_2 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-03-27 10:41:35 | node_5 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-03-27 10:41:35 | node_6 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-03-27 10:41:36 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:41:36 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:41:36 | node_5 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:41:36 | node_6 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:41:36 | node | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:41:36 | node_9 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:41:36 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:41:36 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:41:36 | node_8 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:41:36 | node_7 | INFO ] 🤫 Gossip finished.
[ 2026-03-27 10:44:32 | node_1 | INFO ] 🚂 Train set of 10 nodes (all available nodes): ['node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9', 'node_7', 'node_1']
[ 2026-03-27 10:44:32 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:44:32 | node_2 | INFO ] 🚂 Train set of 10 nodes (all available nodes): ['node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_2']
[ 2026-03-27 10:44:32 | node_3 | INFO ] 🚂 Train set of 10 nodes (all available nodes): ['node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_3']
[ 2026-03-27 10:44:32 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:44:32 | node_4 | INFO ] 🚂 Train set of 10 nodes (all available nodes): ['node', 'node_1', 'node_2', 'node_3', 'node_6', 'node_9', 'node_5', 'node_7', 'node_8', 'node_4']
[ 2026-03-27 10:44:32 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:44:32 | node_5 | INFO ] 🚂 Train set of 10 nodes (all available nodes): ['node', 'node_1', 'node_2', 'node_3', 'node_6', 'node_7', 'node_8', 'node_9', 'node_4', 'node_5']
[ 2026-03-27 10:44:32 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:44:32 | node_5 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:44:32 | node_7 | INFO ] 🚂 Train set of 10 nodes (all available nodes): ['node', 'node_2', 'node_3', 'node_5', 'node_6', 'node_8', 'node_9', 'node_1', 'node_4', 'node_7']
[ 2026-03-27 10:44:32 | node_6 | INFO ] 🚂 Train set of 10 nodes (all available nodes): ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_9', 'node_8', 'node_6']
[ 2026-03-27 10:44:32 | node_8 | INFO ] 🚂 Train set of 10 nodes (all available nodes): ['node', 'node_1', 'node_2', 'node_3', 'node_5', 'node_7', 'node_9', 'node_4', 'node_6', 'node_8']
[ 2026-03-27 10:44:32 | node_9 | INFO ] 🚂 Train set of 10 nodes (all available nodes): ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:44:32 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:44:32 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:44:32 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:44:32 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:44:32 | node | INFO ] 🚂 Train set of 10 nodes (all available nodes): ['node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node']
[ 2026-03-27 10:44:32 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-27 10:44:34 | node | INFO ] 🎓 Training step done.
[ 2026-03-27 10:44:34 | node_3 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:44:34 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:44:34 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:44:34 | node | INFO ] ✅ [FORCE] Local model added for round 0. (1/10)
[ 2026-03-27 10:44:34 | node_3 | INFO ] ✅ [FORCE] Local model added for round 0. (1/10)
[ 2026-03-27 10:44:34 | node_1 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:44:34 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:44:34 | node_1 | INFO ] ✅ [FORCE] Local model added for round 0. (1/9)
[ 2026-03-27 10:44:34 | node_7 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:44:34 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:44:34 | node_7 | INFO ] ✅ [FORCE] Local model added for round 0. (1/8)
[ 2026-03-27 10:44:35 | node_5 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:44:35 | node_5 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:44:35 | node_5 | INFO ] ✅ [FORCE] Local model added for round 0. (1/9)
[ 2026-03-27 10:44:35 | node_8 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:44:35 | node_8 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:44:35 | node_8 | INFO ] ✅ [FORCE] Local model added for round 0. (1/8)
[ 2026-03-27 10:44:35 | node_9 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:44:35 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:44:35 | node_9 | INFO ] ✅ [FORCE] Local model added for round 0. (1/10)
[ 2026-03-27 10:44:35 | node_2 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:44:35 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:44:35 | node_2 | INFO ] ✅ [FORCE] Local model added for round 0. (1/10)
[ 2026-03-27 10:44:35 | node_6 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:44:35 | node_6 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:44:35 | node_6 | INFO ] ✅ [FORCE] Local model added for round 0. (1/9)
[ 2026-03-27 10:44:38 | node_4 | INFO ] 🎓 Training step done.
[ 2026-03-27 10:44:38 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-27 10:44:38 | node_4 | INFO ] ✅ [FORCE] Local model added for round 0. (1/7)
[ 2026-03-27 10:44:39 | node | INFO ] 📤 Sending model to 9 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:44:39 | node_3 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:44:39 | node_1 | INFO ] 🧩 Model added for round 0 (2/9) from ['node']
[ 2026-03-27 10:44:39 | node | INFO ] 🧩 Model added for round 0 (2/10) from ['node_3']
[ 2026-03-27 10:44:39 | node_2 | INFO ] 🧩 Model added for round 0 (2/10) from ['node']
[ 2026-03-27 10:44:39 | node_1 | INFO ] 🧩 Model added for round 0 (3/9) from ['node_3']
[ 2026-03-27 10:44:39 | node_3 | INFO ] 🧩 Model added for round 0 (2/10) from ['node']
[ 2026-03-27 10:44:39 | node_2 | INFO ] 🧩 Model added for round 0 (3/10) from ['node_3']
[ 2026-03-27 10:44:39 | node_4 | INFO ] 🧩 Model added for round 0 (2/7) from ['node']
[ 2026-03-27 10:44:39 | node_4 | INFO ] 🧩 Model added for round 0 (3/7) from ['node_3']
[ 2026-03-27 10:44:39 | node_5 | INFO ] 🧩 Model added for round 0 (2/9) from ['node']
[ 2026-03-27 10:44:39 | node_5 | INFO ] 🧩 Model added for round 0 (3/9) from ['node_3']
[ 2026-03-27 10:44:39 | node_1 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_8', 'node_9']
[ 2026-03-27 10:44:39 | node_6 | INFO ] 🧩 Model added for round 0 (2/9) from ['node']
[ 2026-03-27 10:44:39 | node_6 | INFO ] 🧩 Model added for round 0 (3/9) from ['node_3']
[ 2026-03-27 10:44:39 | node | INFO ] 🧩 Model added for round 0 (3/10) from ['node_1']
[ 2026-03-27 10:44:39 | node_7 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_2', 'node_3', 'node_5', 'node_6', 'node_8', 'node_9']
[ 2026-03-27 10:44:39 | node_7 | INFO ] 🧩 Model added for round 0 (2/8) from ['node']
[ 2026-03-27 10:44:39 | node_7 | INFO ] 🧩 Model added for round 0 (3/8) from ['node_3']
[ 2026-03-27 10:44:39 | node_2 | INFO ] 🧩 Model added for round 0 (4/10) from ['node_1']
[ 2026-03-27 10:44:39 | node | INFO ] 🧩 Model added for round 0 (4/10) from ['node_7']
[ 2026-03-27 10:44:40 | node_8 | INFO ] 🧩 Model added for round 0 (2/8) from ['node']
[ 2026-03-27 10:44:40 | node_2 | INFO ] 🧩 Model added for round 0 (5/10) from ['node_7']
[ 2026-03-27 10:44:40 | node_8 | INFO ] 🧩 Model added for round 0 (3/8) from ['node_3']
[ 2026-03-27 10:44:40 | node_3 | INFO ] 🧩 Model added for round 0 (3/10) from ['node_1']
[ 2026-03-27 10:44:40 | node_5 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:44:40 | node_8 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_5', 'node_7', 'node_9']
[ 2026-03-27 10:44:40 | node_9 | INFO ] 🧩 Model added for round 0 (2/10) from ['node']
[ 2026-03-27 10:44:40 | node_3 | INFO ] 🧩 Model added for round 0 (4/10) from ['node_7']
[ 2026-03-27 10:44:40 | node_9 | INFO ] 🧩 Model added for round 0 (3/10) from ['node_3']
[ 2026-03-27 10:44:40 | node_9 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8']
[ 2026-03-27 10:44:40 | node | INFO ] 🧩 Model added for round 0 (5/10) from ['node_5']
[ 2026-03-27 10:44:40 | node | INFO ] 🧩 Model added for round 0 (6/10) from ['node_8']
[ 2026-03-27 10:44:40 | node_4 | INFO ] 🧩 Model added for round 0 (4/7) from ['node_1']
[ 2026-03-27 10:44:40 | node | INFO ] 🧩 Model added for round 0 (7/10) from ['node_9']
[ 2026-03-27 10:44:40 | node_2 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9']
[ 2026-03-27 10:44:40 | node_5 | INFO ] 🧩 Model added for round 0 (4/9) from ['node_7']
[ 2026-03-27 10:44:40 | node | INFO ] 🧩 Model added for round 0 (8/10) from ['node_2']
[ 2026-03-27 10:44:40 | node_5 | INFO ] 🧩 Model added for round 0 (5/9) from ['node_1']
[ 2026-03-27 10:44:40 | node_1 | INFO ] 🧩 Model added for round 0 (4/9) from ['node_8']
[ 2026-03-27 10:44:40 | node_1 | INFO ] 🧩 Model added for round 0 (5/9) from ['node_5']
[ 2026-03-27 10:44:40 | node_6 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_5', 'node_7', 'node_9']
[ 2026-03-27 10:44:41 | node_1 | INFO ] 🧩 Model added for round 0 (6/9) from ['node_9']
[ 2026-03-27 10:44:41 | node_6 | INFO ] 🧩 Model added for round 0 (4/9) from ['node_7']
[ 2026-03-27 10:44:41 | node | INFO ] 🧩 Model added for round 0 (9/10) from ['node_6']
[ 2026-03-27 10:44:41 | node_1 | INFO ] 🧩 Model added for round 0 (7/9) from ['node_2']
[ 2026-03-27 10:44:41 | node_2 | INFO ] 🧩 Model added for round 0 (6/10) from ['node_5']
[ 2026-03-27 10:44:41 | node_2 | INFO ] 🧩 Model added for round 0 (7/10) from ['node_8']
[ 2026-03-27 10:44:41 | node_6 | INFO ] 🧩 Model added for round 0 (5/9) from ['node_1']
[ 2026-03-27 10:44:41 | node_2 | INFO ] 🧩 Model added for round 0 (8/10) from ['node_9']
[ 2026-03-27 10:44:41 | node_8 | INFO ] 🧩 Model added for round 0 (4/8) from ['node_7']
[ 2026-03-27 10:44:41 | node_1 | INFO ] 🧩 Model added for round 0 (8/9) from ['node_6']
[ 2026-03-27 10:44:41 | node_8 | INFO ] 🧩 Model added for round 0 (5/8) from ['node_1']
[ 2026-03-27 10:44:41 | node_3 | INFO ] 🧩 Model added for round 0 (5/10) from ['node_5']
[ 2026-03-27 10:44:41 | node_3 | INFO ] 🧩 Model added for round 0 (6/10) from ['node_2']
[ 2026-03-27 10:44:41 | node_3 | INFO ] 🧩 Model added for round 0 (7/10) from ['node_8']
[ 2026-03-27 10:44:41 | node_3 | INFO ] 🧩 Model added for round 0 (8/10) from ['node_9']
[ 2026-03-27 10:44:41 | node_9 | INFO ] 🧩 Model added for round 0 (4/10) from ['node_7']
[ 2026-03-27 10:44:41 | node_2 | INFO ] 🧩 Model added for round 0 (9/10) from ['node_6']
[ 2026-03-27 10:44:41 | node_9 | INFO ] 🧩 Model added for round 0 (5/10) from ['node_1']
[ 2026-03-27 10:44:42 | node_5 | INFO ] 🧩 Model added for round 0 (6/9) from ['node_8']
[ 2026-03-27 10:44:42 | node_6 | INFO ] 🧩 Model added for round 0 (6/9) from ['node_5']
[ 2026-03-27 10:44:42 | node_4 | INFO ] 🧩 Model added for round 0 (5/7) from ['node_2']
[ 2026-03-27 10:44:42 | node_4 | INFO ] 🧩 Model added for round 0 (6/7) from ['node_9']
[ 2026-03-27 10:44:42 | node_3 | INFO ] 🧩 Model added for round 0 (9/10) from ['node_6']
[ 2026-03-27 10:44:42 | node_5 | INFO ] 🧩 Model added for round 0 (7/9) from ['node_2']
[ 2026-03-27 10:44:42 | node_7 | INFO ] 🧩 Model added for round 0 (4/8) from ['node_5']
[ 2026-03-27 10:44:42 | node_7 | INFO ] 🧩 Model added for round 0 (5/8) from ['node_8']
[ 2026-03-27 10:44:42 | node_5 | INFO ] 🧩 Model added for round 0 (8/9) from ['node_9']
[ 2026-03-27 10:44:42 | node_4 | INFO ] 🧩 Model added for round 0 (7/7) from ['node_6']
[ 2026-03-27 10:44:42 | node_6 | INFO ] 🧩 Model added for round 0 (7/9) from ['node_2']
[ 2026-03-27 10:44:42 | node_8 | INFO ] 🧩 Model added for round 0 (6/8) from ['node_5']
[ 2026-03-27 10:44:42 | node_9 | INFO ] 🧩 Model added for round 0 (6/10) from ['node_8']
[ 2026-03-27 10:44:42 | node_5 | INFO ] 🧩 Model added for round 0 (9/9) from ['node_6']
[ 2026-03-27 10:44:42 | node_6 | INFO ] 🧩 Model added for round 0 (8/9) from ['node_9']
[ 2026-03-27 10:44:42 | node_9 | INFO ] 🧩 Model added for round 0 (7/10) from ['node_5']
[ 2026-03-27 10:44:42 | node_7 | INFO ] 🧩 Model added for round 0 (6/8) from ['node_2']
[ 2026-03-27 10:44:42 | node_7 | INFO ] 🧩 Model added for round 0 (7/8) from ['node_6']
[ 2026-03-27 10:44:43 | node_7 | INFO ] 🧩 Model added for round 0 (8/8) from ['node_9']
[ 2026-03-27 10:44:43 | node_4 | INFO ] 📤 Sending model to 6 direct neighbors: ['node', 'node_1', 'node_2', 'node_3', 'node_6', 'node_9']
[ 2026-03-27 10:44:43 | node | INFO ] 🧩 Model added for round 0 (10/10) from ['node_4']
[ 2026-03-27 10:44:43 | node_8 | INFO ] 🧩 Model added for round 0 (7/8) from ['node_2']
[ 2026-03-27 10:44:43 | node_9 | INFO ] 🧩 Model added for round 0 (8/10) from ['node_6']
[ 2026-03-27 10:44:43 | node_8 | INFO ] 🧩 Model added for round 0 (8/8) from ['node_9']
[ 2026-03-27 10:44:43 | node_9 | INFO ] 🧩 Model added for round 0 (9/10) from ['node_2']
[ 2026-03-27 10:44:43 | node_1 | INFO ] 🧩 Model added for round 0 (9/9) from ['node_4']
[ 2026-03-27 10:44:43 | node_2 | INFO ] 🧩 Model added for round 0 (10/10) from ['node_4']
[ 2026-03-27 10:44:44 | node_7 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:44:44 | node_3 | INFO ] 🧩 Model added for round 0 (10/10) from ['node_4']
[ 2026-03-27 10:44:44 | node_7 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:44:44 | node_5 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:44:44 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:44:44 | node_8 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:44:44 | node_6 | INFO ] 🧩 Model added for round 0 (9/9) from ['node_4']
[ 2026-03-27 10:44:44 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:44:44 | node_8 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:44:44 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:44:44 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:44:44 | node_9 | INFO ] 🧩 Model added for round 0 (10/10) from ['node_4']
[ 2026-03-27 10:44:44 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:44:45 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:44:45 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:44:45 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:44:45 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:44:45 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:44:45 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-27 10:44:45 | node_9 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:44:45 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-27 10:44:45 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
