[ 2026-02-13 07:07:54 | None | INFO ] Created experiment folder: /mnt/c/Users/thaih/Documents/HK252/DATN/p2pfl/experiments/p2pfl_MNIST_RandomIIDPartitionStrategy_DFedAdp_model_build_fn_20260213_070754 and copied mnist.yaml
[ 2026-02-13 07:13:50 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:13:50 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:14:01 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 13.413832664489746, 'test_acc\n': 0.10921092331409454, 'test_precision\n': 0.0655384436249733, 'test_recall\n': 0.1090717762708664, 'test_f1\n': 0.05348718911409378}
[ 2026-02-13 07:14:01 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:14:01 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:14:07 | node_2 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:14:07 | node_2 | INFO ] 🧩 Model added (2/3) from ['node_2']
[ 2026-02-13 07:14:12 | node_2 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_1']
[ 2026-02-13 07:14:12 | node | INFO ] 🧩 Model added (2/3) from ['node_2']
[ 2026-02-13 07:14:12 | node_1 | INFO ] 🧩 Model added (2/3) from ['node_2']
[ 2026-02-13 07:14:13 | node_1 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:14:13 | node_1 | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:14:18 | node_1 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_2']
[ 2026-02-13 07:14:18 | node | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:14:18 | node | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:14:18 | node_2 | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:14:18 | node_2 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:14:18 | node_1 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:14:18 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:14:18 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:14:18 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:14:18 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:14:18 | node_1 | INFO ] 🎉 Round 1 of 5 finished.
[ 2026-02-13 07:14:18 | node_1 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:14:19 | node | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:14:19 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:14:19 | node | INFO ] 🎉 Round 1 of 5 finished.
[ 2026-02-13 07:14:19 | node_2 | INFO ] 🎉 Round 1 of 5 finished.
[ 2026-02-13 07:14:19 | node | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:14:19 | node_2 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:14:19 | node_1 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:14:19 | node | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:14:19 | node_1 | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:14:19 | node_2 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:14:19 | node | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:14:19 | node_2 | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:14:19 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:14:19 | node | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:14:19 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:14:24 | node | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 10.816646575927734, 'test_acc\n': 0.12867426872253418, 'test_precision\n': 0.0789233148097992, 'test_recall\n': 0.1267482489347458, 'test_f1\n': 0.08106125891208649}
[ 2026-02-13 07:14:24 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:14:24 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 10.713744163513184, 'test_acc\n': 0.1281128078699112, 'test_precision\n': 0.07615244388580322, 'test_recall\n': 0.12734566628932953, 'test_f1\n': 0.07986146211624146}
[ 2026-02-13 07:14:24 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:14:24 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:14:24 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:14:24 | node_2 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 10.703144073486328, 'test_acc\n': 0.1245124489068985, 'test_precision\n': 0.07849609851837158, 'test_recall\n': 0.12530428171157837, 'test_f1\n': 0.07900108397006989}
[ 2026-02-13 07:14:24 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:14:25 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:14:42 | node_1 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:14:42 | node_1 | INFO ] 🧩 Model added (1/3) from ['node_1']
[ 2026-02-13 07:14:42 | node | INFO ] 🎓 Training step done.
[ 2026-02-13 07:14:42 | node | INFO ] 🧩 Model added (1/3) from ['node']
[ 2026-02-13 07:14:42 | node_2 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:14:42 | node_2 | INFO ] 🧩 Model added (1/3) from ['node_2']
[ 2026-02-13 07:14:47 | node_1 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_2']
[ 2026-02-13 07:14:47 | node | INFO ] 📤 Sending model to 2 direct neighbors: ['node_1', 'node_2']
[ 2026-02-13 07:14:47 | node | INFO ] 🧩 Model added (2/3) from ['node_1']
[ 2026-02-13 07:14:47 | node_1 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:14:47 | node_2 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:14:47 | node_2 | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:14:47 | node_2 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_1']
[ 2026-02-13 07:14:47 | node | INFO ] 🧩 Model added (3/3) from ['node_2']
[ 2026-02-13 07:14:47 | node | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:14:48 | node_1 | INFO ] 🧩 Model added (3/3) from ['node_2']
[ 2026-02-13 07:14:48 | node_1 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:14:48 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:14:48 | node_2 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:14:48 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:14:48 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:14:48 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:14:48 | node_2 | INFO ] 🎉 Round 2 of 5 finished.
[ 2026-02-13 07:14:48 | node_2 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:14:49 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:14:49 | node_1 | INFO ] 🎉 Round 2 of 5 finished.
[ 2026-02-13 07:14:49 | node_1 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:14:49 | node | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:14:49 | node | INFO ] 🎉 Round 2 of 5 finished.
[ 2026-02-13 07:14:49 | node | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:14:49 | node_1 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:14:49 | node_1 | INFO ] 🚂 Train set of 3 nodes: ['node_1', 'node', 'node_2']
[ 2026-02-13 07:14:49 | node_2 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:14:49 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:14:49 | node_2 | INFO ] 🚂 Train set of 3 nodes: ['node_1', 'node', 'node_2']
[ 2026-02-13 07:14:49 | node | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:14:49 | node | INFO ] 🚂 Train set of 3 nodes: ['node_1', 'node', 'node_2']
[ 2026-02-13 07:14:49 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:14:49 | node | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:14:53 | node | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 10.069960594177246, 'test_acc\n': 0.1364727020263672, 'test_precision\n': 0.08344967663288116, 'test_recall\n': 0.13466404378414154, 'test_f1\n': 0.08669614046812057}
[ 2026-02-13 07:14:53 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 9.83239459991455, 'test_acc\n': 0.13381338119506836, 'test_precision\n': 0.08540409803390503, 'test_recall\n': 0.13373197615146637, 'test_f1\n': 0.08798913657665253}
[ 2026-02-13 07:14:53 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:14:53 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:14:53 | node_2 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 9.966276168823242, 'test_acc\n': 0.12631262838840485, 'test_precision\n': 0.08397438377141953, 'test_recall\n': 0.1275726705789566, 'test_f1\n': 0.08327692002058029}
[ 2026-02-13 07:14:53 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:14:53 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:14:53 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:14:53 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:15:12 | node_1 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:15:12 | node_1 | INFO ] 🧩 Model added (1/3) from ['node_1']
[ 2026-02-13 07:15:12 | node | INFO ] 🎓 Training step done.
[ 2026-02-13 07:15:12 | node | INFO ] 🧩 Model added (1/3) from ['node']
[ 2026-02-13 07:15:12 | node_2 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:15:12 | node_2 | INFO ] 🧩 Model added (1/3) from ['node_2']
[ 2026-02-13 07:15:17 | node_1 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_2']
[ 2026-02-13 07:15:17 | node | INFO ] 🧩 Model added (2/3) from ['node_1']
[ 2026-02-13 07:15:17 | node_2 | INFO ] 🧩 Model added (2/3) from ['node_1']
[ 2026-02-13 07:15:17 | node | INFO ] 📤 Sending model to 2 direct neighbors: ['node_1', 'node_2']
[ 2026-02-13 07:15:17 | node_1 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:15:17 | node_2 | INFO ] 🧩 Model added (3/3) from ['node']
[ 2026-02-13 07:15:17 | node_2 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_1']
[ 2026-02-13 07:15:17 | node | INFO ] 🧩 Model added (3/3) from ['node_2']
[ 2026-02-13 07:15:17 | node | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:15:18 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:15:18 | node_1 | INFO ] 🧩 Model added (3/3) from ['node_2']
[ 2026-02-13 07:15:18 | node_1 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:15:18 | node_2 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:15:18 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:15:18 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:15:18 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:15:18 | node_2 | INFO ] 🎉 Round 3 of 5 finished.
[ 2026-02-13 07:15:18 | node_2 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:15:19 | node | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:15:19 | node | INFO ] 🎉 Round 3 of 5 finished.
[ 2026-02-13 07:15:19 | node | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:15:19 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:15:19 | node_1 | INFO ] 🎉 Round 3 of 5 finished.
[ 2026-02-13 07:15:19 | node_1 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:15:19 | node | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:15:19 | node | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:15:19 | node_2 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:15:19 | node | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:15:19 | node_2 | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:15:19 | node_1 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:15:19 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:15:19 | node_1 | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:15:19 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:15:23 | node | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 9.119902610778809, 'test_acc\n': 0.13227353990077972, 'test_precision\n': 0.07547732442617416, 'test_recall\n': 0.1302361935377121, 'test_f1\n': 0.08657140284776688}
[ 2026-02-13 07:15:23 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:15:23 | node_2 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 8.912489891052246, 'test_acc\n': 0.12841284275054932, 'test_precision\n': 0.08863909542560577, 'test_recall\n': 0.12961797416210175, 'test_f1\n': 0.0894816443324089}
[ 2026-02-13 07:15:23 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:15:23 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 8.979288101196289, 'test_acc\n': 0.13141314685344696, 'test_precision\n': 0.07890266180038452, 'test_recall\n': 0.1308271735906601, 'test_f1\n': 0.08902961760759354}
[ 2026-02-13 07:15:23 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:15:23 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:15:23 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:15:23 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:15:42 | node | INFO ] 🎓 Training step done.
[ 2026-02-13 07:15:42 | node | INFO ] 🧩 Model added (1/3) from ['node']
[ 2026-02-13 07:15:43 | node_1 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:15:43 | node_1 | INFO ] 🧩 Model added (1/3) from ['node_1']
[ 2026-02-13 07:15:43 | node_2 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:15:43 | node_2 | INFO ] 🧩 Model added (1/3) from ['node_2']
[ 2026-02-13 07:15:47 | node | INFO ] 📤 Sending model to 2 direct neighbors: ['node_1', 'node_2']
[ 2026-02-13 07:15:48 | node_1 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:15:48 | node_2 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:15:48 | node_1 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_2']
[ 2026-02-13 07:15:48 | node | INFO ] 🧩 Model added (2/3) from ['node_1']
[ 2026-02-13 07:15:48 | node_2 | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:15:48 | node_2 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_1']
[ 2026-02-13 07:15:48 | node | INFO ] 🧩 Model added (3/3) from ['node_2']
[ 2026-02-13 07:15:48 | node | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:15:48 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:15:48 | node_1 | INFO ] 🧩 Model added (3/3) from ['node_2']
[ 2026-02-13 07:15:48 | node_1 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:15:48 | node_2 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:15:48 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:15:48 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:15:48 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:15:48 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:15:48 | node_1 | INFO ] 🎉 Round 4 of 5 finished.
[ 2026-02-13 07:15:48 | node_2 | INFO ] 🎉 Round 4 of 5 finished.
[ 2026-02-13 07:15:48 | node_1 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:15:48 | node_2 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:15:49 | node | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:15:49 | node | INFO ] 🎉 Round 4 of 5 finished.
[ 2026-02-13 07:15:49 | node | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:15:49 | node_1 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:15:49 | node_1 | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:15:49 | node_2 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:15:49 | node_2 | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:15:49 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:15:49 | node | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:15:49 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:15:49 | node | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:15:49 | node | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:15:53 | node_2 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 8.418384552001953, 'test_acc\n': 0.1305130571126938, 'test_precision\n': 0.09202656894922256, 'test_recall\n': 0.13237744569778442, 'test_f1\n': 0.09543785452842712}
[ 2026-02-13 07:15:53 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 8.470036506652832, 'test_acc\n': 0.13741374015808105, 'test_precision\n': 0.09619896113872528, 'test_recall\n': 0.13719159364700317, 'test_f1\n': 0.09804224967956543}
[ 2026-02-13 07:15:53 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:15:53 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:15:53 | node | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 8.737946510314941, 'test_acc\n': 0.13887222111225128, 'test_precision\n': 0.0935593694448471, 'test_recall\n': 0.1372954547405243, 'test_f1\n': 0.09549339860677719}
[ 2026-02-13 07:15:53 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:15:53 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:15:53 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:15:53 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:16:10 | node_2 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:16:10 | node_2 | INFO ] 🧩 Model added (1/3) from ['node_2']
[ 2026-02-13 07:16:10 | node | INFO ] 🎓 Training step done.
[ 2026-02-13 07:16:10 | node | INFO ] 🧩 Model added (1/3) from ['node']
[ 2026-02-13 07:16:10 | node_1 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:16:10 | node_1 | INFO ] 🧩 Model added (1/3) from ['node_1']
[ 2026-02-13 07:16:15 | node_2 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_1']
[ 2026-02-13 07:16:15 | node | INFO ] 🧩 Model added (2/3) from ['node_2']
[ 2026-02-13 07:16:15 | node | INFO ] 📤 Sending model to 2 direct neighbors: ['node_1', 'node_2']
[ 2026-02-13 07:16:15 | node_1 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:16:15 | node_1 | INFO ] 🧩 Model added (3/3) from ['node_2']
[ 2026-02-13 07:16:15 | node_2 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:16:15 | node_1 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_2']
[ 2026-02-13 07:16:15 | node | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:16:15 | node | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:16:15 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:16:15 | node_2 | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:16:15 | node_2 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:16:15 | node_1 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:16:15 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:16:15 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:16:15 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:16:15 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:16:15 | node_1 | INFO ] 🎉 Round 5 of 5 finished.
[ 2026-02-13 07:16:15 | node_2 | INFO ] 🎉 Round 5 of 5 finished.
[ 2026-02-13 07:16:15 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:16:15 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:16:16 | node | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:16:16 | node | INFO ] 🎉 Round 5 of 5 finished.
[ 2026-02-13 07:16:16 | node | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:16:19 | node_2 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.765826225280762, 'test_acc\n': 0.132013201713562, 'test_precision\n': 0.09376076608896255, 'test_recall\n': 0.13429667055606842, 'test_f1\n': 0.10036639869213104}
[ 2026-02-13 07:16:19 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:16:19 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.928994178771973, 'test_acc\n': 0.13891388475894928, 'test_precision\n': 0.09702663123607635, 'test_recall\n': 0.13861753046512604, 'test_f1\n': 0.1023663803935051}
[ 2026-02-13 07:16:19 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:16:19 | node_2 | INFO ] 😋 Training finished!!
[ 2026-02-13 07:16:19 | node_1 | INFO ] 😋 Training finished!!
[ 2026-02-13 07:16:19 | node | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 8.001925468444824, 'test_acc\n': 0.13077384233474731, 'test_precision\n': 0.08770214021205902, 'test_recall\n': 0.12926964461803436, 'test_f1\n': 0.092652328312397}
[ 2026-02-13 07:16:19 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:16:19 | node | INFO ] 😋 Training finished!!
[ 2026-02-13 07:16:20 | node | INFO ] Stopping node...
[ 2026-02-13 07:16:20 | node | INFO ] 🛑 Stopping gossiper...
[ 2026-02-13 07:16:20 | node | INFO ] InMemoryServer stopped at node
[ 2026-02-13 07:16:20 | node_1 | INFO ] Stopping node...
