[ 2026-02-13 07:47:00 | None | INFO ] Created experiment folder: /mnt/c/Users/thaih/Documents/HK252/DATN/p2pfl/experiments/p2pfl_MNIST_RandomIIDPartitionStrategy_PSGD_model_build_fn_20260213_074700 and copied mnist.yaml
[ 2026-02-13 07:51:43 | node | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:51:44 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:51:44 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:51:44 | node_2 | INFO ] 🎉 Round 2 of 5 finished.
[ 2026-02-13 07:51:44 | node_1 | INFO ] 🎉 Round 2 of 5 finished.
[ 2026-02-13 07:51:44 | node_2 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:51:44 | node_1 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:51:44 | node | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:51:44 | node | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:51:44 | node_1 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:51:44 | node | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:51:44 | node_1 | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:51:44 | node_2 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:51:44 | node_2 | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node_1', 'node']
[ 2026-02-13 07:51:44 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:51:44 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:51:47 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 8.066031455993652, 'test_acc\n': 0.11161115765571594, 'test_precision\n': 0.12317763268947601, 'test_recall\n': 0.10839266330003738, 'test_f1\n': 0.09885842353105545}
[ 2026-02-13 07:51:47 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:51:47 | node | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.888443470001221, 'test_acc\n': 0.1049790009856224, 'test_precision\n': 0.1277080774307251, 'test_recall\n': 0.10353939980268478, 'test_f1\n': 0.09931392967700958}
[ 2026-02-13 07:51:47 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:51:47 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:51:47 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:51:47 | node_2 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.795172691345215, 'test_acc\n': 0.10231023281812668, 'test_precision\n': 0.12075924128293991, 'test_recall\n': 0.09988103806972504, 'test_f1\n': 0.09555566310882568}
[ 2026-02-13 07:51:47 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:51:47 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:52:00 | node | INFO ] 🎓 Training step done.
[ 2026-02-13 07:52:00 | node | INFO ] 🧩 Model added (1/3) from ['node']
[ 2026-02-13 07:52:00 | node_1 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:52:00 | node_1 | INFO ] 🧩 Model added (1/3) from ['node_1']
[ 2026-02-13 07:52:00 | node_2 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:52:00 | node_2 | INFO ] 🧩 Model added (1/3) from ['node_2']
[ 2026-02-13 07:52:05 | node | INFO ] 📤 Sending model to 2 direct neighbors: ['node_1', 'node_2']
[ 2026-02-13 07:52:05 | node_1 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:52:05 | node_1 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_2']
[ 2026-02-13 07:52:05 | node_2 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_1']
[ 2026-02-13 07:52:05 | node | INFO ] 🧩 Model added (2/3) from ['node_2']
[ 2026-02-13 07:52:05 | node | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:52:05 | node_2 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:52:05 | node | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:52:05 | node_1 | INFO ] 🧩 Model added (3/3) from ['node_2']
[ 2026-02-13 07:52:05 | node_2 | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:52:05 | node_2 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:52:05 | node_1 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:52:05 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:52:05 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:52:05 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:52:05 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:52:05 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:52:05 | node_1 | INFO ] 🎉 Round 3 of 5 finished.
[ 2026-02-13 07:52:05 | node_2 | INFO ] 🎉 Round 3 of 5 finished.
[ 2026-02-13 07:52:05 | node_1 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:52:05 | node_2 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:52:06 | node | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:52:06 | node | INFO ] 🎉 Round 3 of 5 finished.
[ 2026-02-13 07:52:06 | node | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:52:06 | node_1 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:52:06 | node_1 | INFO ] 🚂 Train set of 3 nodes: ['node', 'node_2', 'node_1']
[ 2026-02-13 07:52:06 | node_2 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:52:06 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:52:06 | node_2 | INFO ] 🚂 Train set of 3 nodes: ['node', 'node_2', 'node_1']
[ 2026-02-13 07:52:06 | node | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:52:06 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:52:06 | node | INFO ] 🚂 Train set of 3 nodes: ['node', 'node_2', 'node_1']
[ 2026-02-13 07:52:06 | node | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:52:09 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.617058753967285, 'test_acc\n': 0.12301230430603027, 'test_precision\n': 0.1258677989244461, 'test_recall\n': 0.119339220225811, 'test_f1\n': 0.10968616604804993}
[ 2026-02-13 07:52:09 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:52:09 | node_2 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.367095947265625, 'test_acc\n': 0.12031202763319016, 'test_precision\n': 0.12867453694343567, 'test_recall\n': 0.1159328892827034, 'test_f1\n': 0.11123233288526535}
[ 2026-02-13 07:52:09 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:52:09 | node | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.45995569229126, 'test_acc\n': 0.11427714675664902, 'test_precision\n': 0.12580282986164093, 'test_recall\n': 0.11305129528045654, 'test_f1\n': 0.10796142369508743}
[ 2026-02-13 07:52:09 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:52:09 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:52:09 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:52:09 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:52:23 | node_2 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:52:23 | node_2 | INFO ] 🧩 Model added (1/3) from ['node_2']
[ 2026-02-13 07:52:23 | node | INFO ] 🎓 Training step done.
[ 2026-02-13 07:52:23 | node | INFO ] 🧩 Model added (1/3) from ['node']
[ 2026-02-13 07:52:23 | node_1 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:52:23 | node_1 | INFO ] 🧩 Model added (1/3) from ['node_1']
[ 2026-02-13 07:52:28 | node_2 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_1']
[ 2026-02-13 07:52:28 | node | INFO ] 🧩 Model added (2/3) from ['node_2']
[ 2026-02-13 07:52:28 | node | INFO ] 📤 Sending model to 2 direct neighbors: ['node_1', 'node_2']
[ 2026-02-13 07:52:28 | node_1 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_2']
[ 2026-02-13 07:52:28 | node_1 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:52:28 | node_1 | INFO ] 🧩 Model added (3/3) from ['node_2']
[ 2026-02-13 07:52:28 | node | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:52:28 | node_2 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:52:28 | node_2 | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:52:28 | node_2 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:52:28 | node | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:52:28 | node_1 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:52:29 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:52:29 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:52:29 | node | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:52:29 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:52:29 | node | INFO ] 🎉 Round 4 of 5 finished.
[ 2026-02-13 07:52:29 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:52:29 | node | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:52:29 | node_1 | INFO ] 🎉 Round 4 of 5 finished.
[ 2026-02-13 07:52:29 | node_1 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:52:30 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:52:30 | node_2 | INFO ] 🎉 Round 4 of 5 finished.
[ 2026-02-13 07:52:30 | node_2 | INFO ] 🗳️ Sending train set vote.
[ 2026-02-13 07:52:30 | node | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:52:30 | node | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node', 'node_1']
[ 2026-02-13 07:52:30 | node_1 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:52:30 | node | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:52:30 | node_1 | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node', 'node_1']
[ 2026-02-13 07:52:30 | node_2 | INFO ] 🔢 Computed 3 votes.
[ 2026-02-13 07:52:30 | node_2 | INFO ] 🚂 Train set of 3 nodes: ['node_2', 'node', 'node_1']
[ 2026-02-13 07:52:30 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:52:30 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:52:31 | node | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.150077819824219, 'test_acc\n': 0.12357528507709503, 'test_precision\n': 0.12778159976005554, 'test_recall\n': 0.12191855162382126, 'test_f1\n': 0.11529131233692169}
[ 2026-02-13 07:52:31 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:52:31 | node_2 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.02852201461792, 'test_acc\n': 0.12991298735141754, 'test_precision\n': 0.13116306066513062, 'test_recall\n': 0.12475401908159256, 'test_f1\n': 0.11937405914068222}
[ 2026-02-13 07:52:31 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:52:31 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:52:31 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:52:31 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.290450096130371, 'test_acc\n': 0.13291329145431519, 'test_precision\n': 0.13316017389297485, 'test_recall\n': 0.12954305112361908, 'test_f1\n': 0.12000126391649246}
[ 2026-02-13 07:52:31 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:52:31 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-02-13 07:52:45 | node | INFO ] 🎓 Training step done.
[ 2026-02-13 07:52:45 | node | INFO ] 🧩 Model added (1/3) from ['node']
[ 2026-02-13 07:52:45 | node_1 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:52:45 | node_1 | INFO ] 🧩 Model added (1/3) from ['node_1']
[ 2026-02-13 07:52:45 | node_2 | INFO ] 🎓 Training step done.
[ 2026-02-13 07:52:45 | node_2 | INFO ] 🧩 Model added (1/3) from ['node_2']
[ 2026-02-13 07:52:50 | node | INFO ] 📤 Sending model to 2 direct neighbors: ['node_1', 'node_2']
[ 2026-02-13 07:52:50 | node_1 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:52:50 | node_1 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_2']
[ 2026-02-13 07:52:50 | node | INFO ] 🧩 Model added (2/3) from ['node_1']
[ 2026-02-13 07:52:50 | node_2 | INFO ] 📤 Sending model to 2 direct neighbors: ['node', 'node_1']
[ 2026-02-13 07:52:50 | node_2 | INFO ] 🧩 Model added (2/3) from ['node']
[ 2026-02-13 07:52:50 | node | INFO ] 🧩 Model added (3/3) from ['node_2']
[ 2026-02-13 07:52:50 | node | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:52:50 | node_2 | INFO ] 🧩 Model added (3/3) from ['node_1']
[ 2026-02-13 07:52:50 | node_1 | INFO ] 🧩 Model added (3/3) from ['node_2']
[ 2026-02-13 07:52:50 | node_1 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:52:50 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:52:50 | node_2 | INFO ] 🧠 Aggregating models.
[ 2026-02-13 07:52:50 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:52:50 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-02-13 07:52:50 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:52:50 | node_2 | INFO ] 🎉 Round 5 of 5 finished.
[ 2026-02-13 07:52:50 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:52:51 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:52:51 | node | INFO ] 🤫 Gossip finished.
[ 2026-02-13 07:52:51 | node_1 | INFO ] 🎉 Round 5 of 5 finished.
[ 2026-02-13 07:52:51 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:52:51 | node | INFO ] 🎉 Round 5 of 5 finished.
[ 2026-02-13 07:52:51 | node | INFO ] 🔬 Evaluating...
[ 2026-02-13 07:52:53 | node_2 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 6.772068977355957, 'test_acc\n': 0.13951395452022552, 'test_precision\n': 0.1340332180261612, 'test_recall\n': 0.1336948573589325, 'test_f1\n': 0.12657895684242249}
[ 2026-02-13 07:52:53 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:52:53 | node_2 | INFO ] 😋 Training finished!!
[ 2026-02-13 07:52:54 | node_1 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 7.020910739898682, 'test_acc\n': 0.14341434836387634, 'test_precision\n': 0.13986721634864807, 'test_recall\n': 0.13925927877426147, 'test_f1\n': 0.1290774643421173}
[ 2026-02-13 07:52:54 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:52:54 | node | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 6.8822340965271, 'test_acc\n': 0.1331733614206314, 'test_precision\n': 0.13305136561393738, 'test_recall\n': 0.1310441792011261, 'test_f1\n': 0.1235244944691658}
[ 2026-02-13 07:52:54 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-02-13 07:52:54 | node_1 | INFO ] 😋 Training finished!!
[ 2026-02-13 07:52:54 | node | INFO ] 😋 Training finished!!
[ 2026-02-13 07:52:54 | node | INFO ] Stopping node...
[ 2026-02-13 07:52:54 | node | INFO ] 🛑 Stopping gossiper...
[ 2026-02-13 07:52:54 | node | INFO ] InMemoryServer stopped at node
[ 2026-02-13 07:52:54 | node_1 | INFO ] Stopping node...
