[ 2026-04-18 08:49:52 | None | INFO ] Created experiment folder: /home/thaihoa_hn120/p2pfl/experiments/p2pfl_MNIST_DirichletPartitionStrategy_DFedAdp_2_model_build_fn_20260418_084952 and copied 01_mnist_dirichlet_0.1.yaml
[ 2026-04-18 08:50:38 | node_7 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-04-18 08:50:38 | node_10 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-04-18 08:50:38 | node_16 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-04-18 08:50:38 | node_14 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:38 | node_12 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:38 | node_5 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:38 | node_8 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_11 | INFO ] 🗣️ Gossiping model initialization.
[ 2026-04-18 08:50:39 | node_19 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_15 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_9 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_17 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_13 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_6 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_7 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_10 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_18 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_16 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:39 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:40 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:50:40 | node_11 | INFO ] 🤫 Gossip finished.
[ 2026-04-18 08:53:34 | node_1 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node', 'node_2', 'node_4', 'node_5', 'node_6', 'node_8', 'node_11', 'node_12', 'node_13', 'node_19', 'node_3', 'node_7', 'node_9', 'node_10', 'node_14', 'node_15', 'node_16', 'node_17', 'node_18', 'node_1']
[ 2026-04-18 08:53:34 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_4 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node', 'node_1', 'node_2', 'node_12', 'node_15', 'node_16', 'node_19', 'node_3', 'node_5', 'node_6', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_13', 'node_14', 'node_17', 'node_18', 'node_4']
[ 2026-04-18 08:53:34 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_5 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node', 'node_1', 'node_2', 'node_6', 'node_9', 'node_14', 'node_18', 'node_3', 'node_4', 'node_7', 'node_8', 'node_10', 'node_11', 'node_12', 'node_13', 'node_15', 'node_16', 'node_17', 'node_19', 'node_5']
[ 2026-04-18 08:53:34 | node_6 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node', 'node_1', 'node_2', 'node_5', 'node_9', 'node_11', 'node_12', 'node_13', 'node_16', 'node_17', 'node_18', 'node_19', 'node_3', 'node_4', 'node_7', 'node_8', 'node_10', 'node_14', 'node_15', 'node_6']
[ 2026-04-18 08:53:34 | node_18 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node', 'node_2', 'node_3', 'node_5', 'node_6', 'node_7', 'node_10', 'node_12', 'node_13', 'node_14', 'node_19', 'node_1', 'node_4', 'node_8', 'node_9', 'node_11', 'node_15', 'node_16', 'node_17', 'node_18']
[ 2026-04-18 08:53:34 | node_5 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_17 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node', 'node_3', 'node_6', 'node_7', 'node_11', 'node_12', 'node_14', 'node_15', 'node_1', 'node_2', 'node_4', 'node_5', 'node_8', 'node_9', 'node_10', 'node_13', 'node_16', 'node_18', 'node_19', 'node_17']
[ 2026-04-18 08:53:34 | node_19 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node', 'node_1', 'node_4', 'node_6', 'node_9', 'node_10', 'node_12', 'node_14', 'node_15', 'node_18', 'node_2', 'node_3', 'node_5', 'node_7', 'node_8', 'node_11', 'node_13', 'node_16', 'node_17', 'node_19']
[ 2026-04-18 08:53:34 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_17 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_18 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_19 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_1', 'node_4', 'node_5', 'node_6', 'node_17', 'node_18', 'node_19', 'node_2', 'node_3', 'node_7', 'node_8', 'node_9', 'node_10', 'node_11', 'node_12', 'node_13', 'node_14', 'node_15', 'node_16', 'node']
[ 2026-04-18 08:53:34 | node_9 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_2', 'node_5', 'node_6', 'node_10', 'node_12', 'node_15', 'node_19', 'node', 'node_1', 'node_3', 'node_4', 'node_7', 'node_8', 'node_11', 'node_13', 'node_14', 'node_16', 'node_17', 'node_18', 'node_9']
[ 2026-04-18 08:53:34 | node_2 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_1', 'node_4', 'node_5', 'node_6', 'node_7', 'node_9', 'node_11', 'node_15', 'node_16', 'node_18', 'node', 'node_3', 'node_8', 'node_10', 'node_12', 'node_13', 'node_14', 'node_17', 'node_19', 'node_2']
[ 2026-04-18 08:53:34 | node_14 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_5', 'node_8', 'node_10', 'node_12', 'node_17', 'node_18', 'node_19', 'node', 'node_1', 'node_2', 'node_3', 'node_4', 'node_6', 'node_7', 'node_9', 'node_11', 'node_13', 'node_15', 'node_16', 'node_14']
[ 2026-04-18 08:53:34 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_14 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_11 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_1', 'node_2', 'node_6', 'node_13', 'node_15', 'node_17', 'node', 'node_3', 'node_4', 'node_5', 'node_7', 'node_8', 'node_9', 'node_10', 'node_12', 'node_14', 'node_16', 'node_18', 'node_19', 'node_11']
[ 2026-04-18 08:53:34 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_3 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_8', 'node_10', 'node_15', 'node_16', 'node_17', 'node_18', 'node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_7', 'node_9', 'node_11', 'node_12', 'node_13', 'node_14', 'node_19', 'node_3']
[ 2026-04-18 08:53:34 | node_12 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_1', 'node_4', 'node_6', 'node_9', 'node_10', 'node_14', 'node_16', 'node_17', 'node_18', 'node_19', 'node', 'node_2', 'node_3', 'node_5', 'node_7', 'node_8', 'node_11', 'node_13', 'node_15', 'node_12']
[ 2026-04-18 08:53:34 | node_7 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_2', 'node_8', 'node_13', 'node_15', 'node_17', 'node_18', 'node', 'node_1', 'node_3', 'node_4', 'node_5', 'node_6', 'node_9', 'node_10', 'node_11', 'node_12', 'node_14', 'node_16', 'node_19', 'node_7']
[ 2026-04-18 08:53:34 | node_11 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_12 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_10 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_3', 'node_8', 'node_9', 'node_12', 'node_14', 'node_16', 'node_18', 'node_19', 'node', 'node_1', 'node_2', 'node_4', 'node_5', 'node_6', 'node_7', 'node_11', 'node_13', 'node_15', 'node_17', 'node_10']
[ 2026-04-18 08:53:34 | node_16 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_2', 'node_3', 'node_4', 'node_6', 'node_10', 'node_12', 'node_13', 'node', 'node_1', 'node_5', 'node_7', 'node_8', 'node_9', 'node_11', 'node_14', 'node_15', 'node_17', 'node_18', 'node_19', 'node_16']
[ 2026-04-18 08:53:34 | node_13 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_1', 'node_6', 'node_7', 'node_11', 'node_16', 'node_18', 'node', 'node_2', 'node_3', 'node_4', 'node_5', 'node_8', 'node_9', 'node_10', 'node_12', 'node_14', 'node_15', 'node_17', 'node_19', 'node_13']
[ 2026-04-18 08:53:34 | node_10 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_15 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_2', 'node_3', 'node_4', 'node_7', 'node_8', 'node_9', 'node_11', 'node_17', 'node_19', 'node', 'node_1', 'node_5', 'node_6', 'node_10', 'node_12', 'node_13', 'node_14', 'node_16', 'node_18', 'node_15']
[ 2026-04-18 08:53:34 | node_16 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-04-18 08:53:34 | node_8 | INFO ] 🚂 Train set of 20 nodes (all available nodes): ['node_1', 'node_3', 'node_7', 'node_10', 'node_14', 'node_15', 'node', 'node_2', 'node_4', 'node_5', 'node_6', 'node_9', 'node_11', 'node_12', 'node_13', 'node_16', 'node_17', 'node_18', 'node_19', 'node_8']
[ 2026-04-18 08:53:34 | node_15 | INFO ] 🏋️‍♀️ Preparing training...
